"Name","Created","Runtime","State","test_score","dataset","model","e5_model_name","fold"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_all_2","2026-09-03T05:12:17.000Z","202","finished","0.9484146039095712","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_text_only_2","2026-09-03T05:11:31.000Z","224","finished","0.8322522339830893","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_no_text_2","2026-09-03T05:11:09.000Z","17","finished","0.8391635254165342","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_all_2","2026-09-03T05:10:54.000Z","79","finished","0.8544675627635862","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_text_only_2","2026-09-03T05:10:49.000Z","251","finished","0.7674105748826614","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_no_text_2","2026-09-03T05:10:43.000Z","19","finished","0.7857475124879127","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_all_2","2026-09-03T05:10:40.000Z","303","finished","0.9657912306052154","REG_TEXT_USED_CAR_PAKISTAN","TabM Ⓜ️","intfloat/e5-small-v2","2"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_text_only_2","2026-09-03T05:10:30.000Z","153","finished","0.7765667317031999","REG_TEXT_USED_CAR_PAKISTAN","TabM Ⓜ️","intfloat/e5-small-v2","2"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_no_text_2","2026-09-03T05:09:53.000Z","45","finished","0.924417171032051","REG_TEXT_USED_CAR_PAKISTAN","TabM Ⓜ️","intfloat/e5-small-v2","2"
"cat_REG_TEXT_USED_CAR_PAKISTAN_all_2","2026-09-03T05:09:15.000Z","98","finished","0.946577202414142","REG_TEXT_USED_CAR_PAKISTAN","CatBoost 😸","intfloat/e5-small-v2","2"
"cat_REG_TEXT_USED_CAR_PAKISTAN_text_only_2","2026-09-03T05:09:14.000Z","177","finished","0.8377012308545193","REG_TEXT_USED_CAR_PAKISTAN","CatBoost 😸","intfloat/e5-small-v2","2"
"cat_REG_TEXT_USED_CAR_PAKISTAN_no_text_2","2026-09-03T05:08:53.000Z","16","finished","0.8329362195252362","REG_TEXT_USED_CAR_PAKISTAN","CatBoost 😸","intfloat/e5-small-v2","2"
"light_REG_TEXT_USED_CAR_PAKISTAN_all_2","2026-09-03T05:08:04.000Z","143","finished","0.9302505906321684","REG_TEXT_USED_CAR_PAKISTAN","LightGBM 💡","intfloat/e5-small-v2","2"
"light_REG_TEXT_USED_CAR_PAKISTAN_text_only_2","2026-09-03T05:08:01.000Z","67","finished","0.8191691126498282","REG_TEXT_USED_CAR_PAKISTAN","LightGBM 💡","intfloat/e5-small-v2","2"
"light_REG_TEXT_USED_CAR_PAKISTAN_no_text_2","2026-09-03T05:07:45.000Z","13","finished","0.8927709205892166","REG_TEXT_USED_CAR_PAKISTAN","LightGBM 💡","intfloat/e5-small-v2","2"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_all_1","2026-09-03T05:07:37.000Z","315","finished","0.9057494454242138","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_text_only_1","2026-09-03T05:06:54.000Z","232","finished","0.9288289562070192","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_no_text_1","2026-09-03T05:06:33.000Z","17","finished","0.9042834808635056","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_all_1","2026-09-03T05:06:27.000Z","252","finished","0.872182012349378","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_text_only_1","2026-09-03T05:06:21.000Z","80","finished","0.8328481310507292","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_no_text_1","2026-09-03T05:06:05.000Z","14","finished","0.8668348728944386","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_all_1","2026-09-03T05:05:45.000Z","182","finished","0.9722663480146156","REG_TEXT_USED_CAR_PAKISTAN","TabM Ⓜ️","intfloat/e5-small-v2","1"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_text_only_1","2026-09-03T05:05:33.000Z","147","finished","0.8830940371706784","REG_TEXT_USED_CAR_PAKISTAN","TabM Ⓜ️","intfloat/e5-small-v2","1"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_no_text_1","2026-09-03T05:04:52.000Z","49","finished","0.9374731489819984","REG_TEXT_USED_CAR_PAKISTAN","TabM Ⓜ️","intfloat/e5-small-v2","1"
"cat_REG_TEXT_USED_CAR_PAKISTAN_all_1","2026-09-03T05:04:50.000Z","297","finished","0.9740538971636342","REG_TEXT_USED_CAR_PAKISTAN","CatBoost 😸","intfloat/e5-small-v2","1"
"cat_REG_TEXT_USED_CAR_PAKISTAN_text_only_1","2026-09-03T05:04:41.000Z","80","finished","0.922212847579989","REG_TEXT_USED_CAR_PAKISTAN","CatBoost 😸","intfloat/e5-small-v2","1"
"cat_REG_TEXT_USED_CAR_PAKISTAN_no_text_1","2026-09-03T05:04:24.000Z","21","finished","0.9458606016251996","REG_TEXT_USED_CAR_PAKISTAN","CatBoost 😸","intfloat/e5-small-v2","1"
"light_REG_TEXT_USED_CAR_PAKISTAN_all_1","2026-09-03T05:03:23.000Z","71","finished","0.9628129493879016","REG_TEXT_USED_CAR_PAKISTAN","LightGBM 💡","intfloat/e5-small-v2","1"
"light_REG_TEXT_USED_CAR_PAKISTAN_text_only_1","2026-09-03T05:03:06.000Z","144","finished","0.9153390184149665","REG_TEXT_USED_CAR_PAKISTAN","LightGBM 💡","intfloat/e5-small-v2","1"
"light_REG_TEXT_USED_CAR_PAKISTAN_no_text_1","2026-09-03T05:02:45.000Z","14","finished","0.9167645452671216","REG_TEXT_USED_CAR_PAKISTAN","LightGBM 💡","intfloat/e5-small-v2","1"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_text_only_0","2026-09-03T05:02:14.000Z","318","finished","0.7573297261198668","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_all_0","2026-09-03T05:01:07.000Z","222","finished","0.8087632082962773","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_text_only_0","2026-09-03T05:00:41.000Z","79","finished","0.6801405577166859","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_no_text_0","2026-09-03T05:00:24.000Z","15","finished","0.804975088763989","REG_TEXT_USED_CAR_PAKISTAN","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_all_0","2026-09-03T05:00:08.000Z","150","finished","0.8848818632591658","REG_TEXT_USED_CAR_PAKISTAN","TabM Ⓜ️","intfloat/e5-small-v2","0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_text_only_0","2026-09-03T04:59:11.000Z","70","finished","0.7888979564738352","REG_TEXT_USED_CAR_PAKISTAN","TabM Ⓜ️","intfloat/e5-small-v2","0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_no_text_0","2026-09-03T04:58:45.000Z","22","finished","0.852007699098831","REG_TEXT_USED_CAR_PAKISTAN","TabM Ⓜ️","intfloat/e5-small-v2","0"
"cat_REG_TEXT_USED_CAR_PAKISTAN_all_0","2026-09-03T04:58:04.000Z","180","finished","0.8613073867631681","REG_TEXT_USED_CAR_PAKISTAN","CatBoost 😸","intfloat/e5-small-v2","0"
"cat_REG_TEXT_USED_CAR_PAKISTAN_text_only_0","2026-09-03T04:57:11.000Z","91","finished","0.7648138200415838","REG_TEXT_USED_CAR_PAKISTAN","CatBoost 😸","intfloat/e5-small-v2","0"
"cat_REG_TEXT_USED_CAR_PAKISTAN_no_text_0","2026-09-03T04:56:44.000Z","22","finished","0.8173613998502016","REG_TEXT_USED_CAR_PAKISTAN","CatBoost 😸","intfloat/e5-small-v2","0"
"light_REG_TEXT_USED_CAR_PAKISTAN_all_0","2026-09-03T04:55:31.000Z","67","finished","0.8480508659208438","REG_TEXT_USED_CAR_PAKISTAN","LightGBM 💡","intfloat/e5-small-v2","0"
"light_REG_TEXT_USED_CAR_PAKISTAN_text_only_0","2026-09-03T04:54:56.000Z","173","finished","0.7619746274121233","REG_TEXT_USED_CAR_PAKISTAN","LightGBM 💡","intfloat/e5-small-v2","0"
"light_REG_TEXT_USED_CAR_PAKISTAN_no_text_0","2026-09-03T04:54:35.000Z","14","finished","0.8117673285194891","REG_TEXT_USED_CAR_PAKISTAN","LightGBM 💡","intfloat/e5-small-v2","0"
"tabpfnv2p5_REG_TEXT_ANIME_PLANET_text_only_2","2026-09-03T04:28:04.000Z","741","finished","0.6521257059074276","REG_TEXT_ANIME_PLANET","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2p5_REG_TEXT_ANIME_PLANET_no_text_2","2026-09-03T04:27:43.000Z","17","finished","0.6875424066556668","REG_TEXT_ANIME_PLANET","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2_REG_TEXT_ANIME_PLANET_all_2","2026-09-03T04:26:50.000Z","526","finished","0.7600536202840734","REG_TEXT_ANIME_PLANET","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabpfnv2_REG_TEXT_ANIME_PLANET_text_only_2","2026-09-03T04:25:28.000Z","230","finished","0.6127057940290805","REG_TEXT_ANIME_PLANET","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabpfnv2_REG_TEXT_ANIME_PLANET_no_text_2","2026-09-03T04:25:07.000Z","15","finished","0.6881771459831728","REG_TEXT_ANIME_PLANET","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabm_REG_TEXT_ANIME_PLANET_all_2","2026-09-03T04:24:54.000Z","577","finished","0.7564524499596023","REG_TEXT_ANIME_PLANET","TabM Ⓜ️","intfloat/e5-small-v2","2"
"tabm_REG_TEXT_ANIME_PLANET_text_only_2","2026-09-03T04:21:48.000Z","195","finished","0.6313562725315571","REG_TEXT_ANIME_PLANET","TabM Ⓜ️","intfloat/e5-small-v2","2"
"tabm_REG_TEXT_ANIME_PLANET_no_text_2","2026-09-03T04:21:27.000Z","16","finished","0.6766998399800188","REG_TEXT_ANIME_PLANET","TabM Ⓜ️","intfloat/e5-small-v2","2"
"cat_REG_TEXT_ANIME_PLANET_all_2","2026-09-03T04:19:24.000Z","630","finished","0.7447167328285835","REG_TEXT_ANIME_PLANET","CatBoost 😸","intfloat/e5-small-v2","2"
"cat_REG_TEXT_ANIME_PLANET_text_only_2","2026-09-03T04:19:06.000Z","462","finished","0.6192898571217094","REG_TEXT_ANIME_PLANET","CatBoost 😸","intfloat/e5-small-v2","2"
"cat_REG_TEXT_ANIME_PLANET_no_text_2","2026-09-03T04:19:03.000Z","16","finished","0.6816337492301201","REG_TEXT_ANIME_PLANET","CatBoost 😸","intfloat/e5-small-v2","2"
"light_REG_TEXT_ANIME_PLANET_all_2","2026-09-03T04:18:14.000Z","191","finished","0.7339527624597637","REG_TEXT_ANIME_PLANET","LightGBM 💡","intfloat/e5-small-v2","2"
"light_REG_TEXT_ANIME_PLANET_text_only_2","2026-09-03T04:16:45.000Z","920","finished","0.5927473999146113","REG_TEXT_ANIME_PLANET","LightGBM 💡","intfloat/e5-small-v2","2"
"light_REG_TEXT_ANIME_PLANET_no_text_2","2026-09-03T04:16:24.000Z","14","finished","0.6775728671226892","REG_TEXT_ANIME_PLANET","LightGBM 💡","intfloat/e5-small-v2","2"
"tabpfnv2p5_REG_TEXT_ANIME_PLANET_text_only_1","2026-09-03T04:13:57.000Z","653","finished","0.6560875115963722","REG_TEXT_ANIME_PLANET","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2p5_REG_TEXT_ANIME_PLANET_no_text_1","2026-09-03T04:13:35.000Z","17","finished","0.6593822321220629","REG_TEXT_ANIME_PLANET","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2_REG_TEXT_ANIME_PLANET_all_1","2026-09-03T04:13:34.000Z","843","finished","0.7531962551021629","REG_TEXT_ANIME_PLANET","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabpfnv2_REG_TEXT_ANIME_PLANET_text_only_1","2026-09-03T04:13:17.000Z","1060","finished","0.6162194756926009","REG_TEXT_ANIME_PLANET","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabpfnv2_REG_TEXT_ANIME_PLANET_no_text_1","2026-09-03T04:13:12.000Z","19","finished","0.6590587348802557","REG_TEXT_ANIME_PLANET","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabm_REG_TEXT_ANIME_PLANET_all_1","2026-09-03T04:11:31.000Z","202","finished","0.7637007843254519","REG_TEXT_ANIME_PLANET","TabM Ⓜ️","intfloat/e5-small-v2","1"
"tabm_REG_TEXT_ANIME_PLANET_text_only_1","2026-09-03T04:11:12.000Z","469","finished","0.629018775559307","REG_TEXT_ANIME_PLANET","TabM Ⓜ️","intfloat/e5-small-v2","1"
"tabm_REG_TEXT_ANIME_PLANET_no_text_1","2026-09-03T04:11:10.000Z","15","finished","0.6477961937820489","REG_TEXT_ANIME_PLANET","TabM Ⓜ️","intfloat/e5-small-v2","1"
"cat_REG_TEXT_ANIME_PLANET_all_1","2026-09-03T04:08:31.000Z","628","finished","0.7467836183862581","REG_TEXT_ANIME_PLANET","CatBoost 😸","intfloat/e5-small-v2","1"
"cat_REG_TEXT_ANIME_PLANET_text_only_1","2026-09-03T04:07:25.000Z","221","finished","0.6242433600348267","REG_TEXT_ANIME_PLANET","CatBoost 😸","intfloat/e5-small-v2","1"
"cat_REG_TEXT_ANIME_PLANET_no_text_1","2026-09-03T04:06:58.000Z","22","finished","0.651882140982744","REG_TEXT_ANIME_PLANET","CatBoost 😸","intfloat/e5-small-v2","1"
"light_REG_TEXT_ANIME_PLANET_all_1","2026-09-03T04:03:40.000Z","196","finished","0.7302587216887804","REG_TEXT_ANIME_PLANET","LightGBM 💡","intfloat/e5-small-v2","1"
"light_REG_TEXT_ANIME_PLANET_text_only_1","2026-09-03T04:03:33.000Z","453","finished","0.5917066485353164","REG_TEXT_ANIME_PLANET","LightGBM 💡","intfloat/e5-small-v2","1"
"light_REG_TEXT_ANIME_PLANET_no_text_1","2026-09-03T04:03:24.000Z","13","finished","0.65043005047588","REG_TEXT_ANIME_PLANET","LightGBM 💡","intfloat/e5-small-v2","1"
"tabpfnv2p5_REG_TEXT_ANIME_PLANET_all_0","2026-09-03T04:02:34.000Z","658","finished","0.7483462794965081","REG_TEXT_ANIME_PLANET","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","0"
"tabpfnv2_REG_TEXT_ANIME_PLANET_all_0","2026-09-03T03:59:01.000Z","848","finished","0.7292549816166071","REG_TEXT_ANIME_PLANET","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabpfnv2_REG_TEXT_ANIME_PLANET_text_only_0","2026-09-03T03:58:34.000Z","1067","finished","0.5962957477232951","REG_TEXT_ANIME_PLANET","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabpfnv2_REG_TEXT_ANIME_PLANET_no_text_0","2026-09-03T03:58:07.000Z","19","finished","0.6485137296851085","REG_TEXT_ANIME_PLANET","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabm_REG_TEXT_ANIME_PLANET_all_0","2026-09-03T03:58:00.000Z","624","finished","0.7443739412141537","REG_TEXT_ANIME_PLANET","TabM Ⓜ️","intfloat/e5-small-v2","0"
"tabm_REG_TEXT_ANIME_PLANET_text_only_0","2026-09-03T03:57:11.000Z","962","finished","0.6171249005535329","REG_TEXT_ANIME_PLANET","TabM Ⓜ️","intfloat/e5-small-v2","0"
"tabm_REG_TEXT_ANIME_PLANET_no_text_0","2026-09-03T03:56:39.000Z","29","finished","0.6333173116381725","REG_TEXT_ANIME_PLANET","TabM Ⓜ️","intfloat/e5-small-v2","0"
"cat_REG_TEXT_ANIME_PLANET_all_0","2026-09-03T03:56:00.000Z","224","finished","0.7264263810642879","REG_TEXT_ANIME_PLANET","CatBoost 😸","intfloat/e5-small-v2","0"
"cat_REG_TEXT_ANIME_PLANET_text_only_0","2026-09-03T03:55:48.000Z","462","finished","0.6065531612405098","REG_TEXT_ANIME_PLANET","CatBoost 😸","intfloat/e5-small-v2","0"
"cat_REG_TEXT_ANIME_PLANET_no_text_0","2026-09-03T03:55:27.000Z","16","finished","0.6370528630606952","REG_TEXT_ANIME_PLANET","CatBoost 😸","intfloat/e5-small-v2","0"
"light_REG_TEXT_ANIME_PLANET_all_0","2026-09-03T03:53:10.000Z","561","finished","0.7033672924670538","REG_TEXT_ANIME_PLANET","LightGBM 💡","intfloat/e5-small-v2","0"
"light_REG_TEXT_ANIME_PLANET_text_only_0","2026-09-03T03:52:36.000Z","200","finished","0.5837123739237406","REG_TEXT_ANIME_PLANET","LightGBM 💡","intfloat/e5-small-v2","0"
"light_REG_TEXT_ANIME_PLANET_no_text_0","2026-09-03T03:52:15.000Z","15","finished","0.6368285025373921","REG_TEXT_ANIME_PLANET","LightGBM 💡","intfloat/e5-small-v2","0"
"tabpfnv2p5_REG_TEXT_AIRBNB_SEATTLE_all_2","2026-09-03T03:29:43.000Z","537","finished","0.6138126210069723","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2_REG_TEXT_AIRBNB_SEATTLE_all_2","2026-09-03T03:27:25.000Z","563","finished","0.6490319003500419","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabpfnv2_REG_TEXT_AIRBNB_SEATTLE_text_only_2","2026-09-03T03:27:00.000Z","608","finished","0.4847784973798075","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabpfnv2_REG_TEXT_AIRBNB_SEATTLE_no_text_2","2026-09-03T03:26:58.000Z","20","finished","0.6625665277515103","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabm_REG_TEXT_AIRBNB_SEATTLE_all_2","2026-09-03T03:25:25.000Z","329","finished","0.6271353886119935","REG_TEXT_AIRBNB_SEATTLE","TabM Ⓜ️","intfloat/e5-small-v2","2"
"tabm_REG_TEXT_AIRBNB_SEATTLE_text_only_2","2026-09-03T03:25:16.000Z","653","finished","0.4994545158653767","REG_TEXT_AIRBNB_SEATTLE","TabM Ⓜ️","intfloat/e5-small-v2","2"
"tabm_REG_TEXT_AIRBNB_SEATTLE_no_text_2","2026-09-03T03:25:04.000Z","15","finished","0.6360973643273349","REG_TEXT_AIRBNB_SEATTLE","TabM Ⓜ️","intfloat/e5-small-v2","2"
"cat_REG_TEXT_AIRBNB_SEATTLE_all_2","2026-09-03T03:24:48.000Z","242","finished","0.6165132907435603","REG_TEXT_AIRBNB_SEATTLE","CatBoost 😸","intfloat/e5-small-v2","2"
"cat_REG_TEXT_AIRBNB_SEATTLE_text_only_2","2026-09-03T03:24:32.000Z","649","finished","0.478473757728901","REG_TEXT_AIRBNB_SEATTLE","CatBoost 😸","intfloat/e5-small-v2","2"
"cat_REG_TEXT_AIRBNB_SEATTLE_no_text_2","2026-09-03T03:24:28.000Z","42","finished","0.6434837173545858","REG_TEXT_AIRBNB_SEATTLE","CatBoost 😸","intfloat/e5-small-v2","2"
"light_REG_TEXT_AIRBNB_SEATTLE_all_2","2026-09-03T03:22:19.000Z","441","finished","0.6225962854727993","REG_TEXT_AIRBNB_SEATTLE","LightGBM 💡","intfloat/e5-small-v2","2"
"light_REG_TEXT_AIRBNB_SEATTLE_text_only_2","2026-09-03T03:22:16.000Z","149","finished","0.45548906450052096","REG_TEXT_AIRBNB_SEATTLE","LightGBM 💡","intfloat/e5-small-v2","2"
"light_REG_TEXT_AIRBNB_SEATTLE_no_text_2","2026-09-03T03:21:58.000Z","14","finished","0.631609610964708","REG_TEXT_AIRBNB_SEATTLE","LightGBM 💡","intfloat/e5-small-v2","2"
"tabpfnv2p5_REG_TEXT_AIRBNB_SEATTLE_all_1","2026-09-03T03:19:02.000Z","356","finished","0.7333944258447598","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2p5_REG_TEXT_AIRBNB_SEATTLE_text_only_1","2026-09-03T03:18:45.000Z","490","finished","0.46354109269797794","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2p5_REG_TEXT_AIRBNB_SEATTLE_no_text_1","2026-09-03T03:18:24.000Z","17","finished","0.6965793644671909","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2_REG_TEXT_AIRBNB_SEATTLE_all_1","2026-09-03T03:17:29.000Z","566","finished","0.6974082728568266","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabpfnv2_REG_TEXT_AIRBNB_SEATTLE_text_only_1","2026-09-03T03:16:16.000Z","353","finished","0.4127734671260912","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabpfnv2_REG_TEXT_AIRBNB_SEATTLE_no_text_1","2026-09-03T03:15:55.000Z","15","finished","0.6716008332215737","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabm_REG_TEXT_AIRBNB_SEATTLE_all_1","2026-09-03T03:14:55.000Z","421","finished","0.6490929618727124","REG_TEXT_AIRBNB_SEATTLE","TabM Ⓜ️","intfloat/e5-small-v2","1"
"tabm_REG_TEXT_AIRBNB_SEATTLE_text_only_1","2026-09-03T03:14:30.000Z","598","finished","0.43985539822527386","REG_TEXT_AIRBNB_SEATTLE","TabM Ⓜ️","intfloat/e5-small-v2","1"
"tabm_REG_TEXT_AIRBNB_SEATTLE_no_text_1","2026-09-03T03:14:09.000Z","18","finished","0.6860047819908044","REG_TEXT_AIRBNB_SEATTLE","TabM Ⓜ️","intfloat/e5-small-v2","1"
"cat_REG_TEXT_AIRBNB_SEATTLE_all_1","2026-09-03T03:13:51.000Z","632","finished","0.6931841227852383","REG_TEXT_AIRBNB_SEATTLE","CatBoost 😸","intfloat/e5-small-v2","1"
"cat_REG_TEXT_AIRBNB_SEATTLE_text_only_1","2026-09-03T03:13:38.000Z","320","finished","0.366116998744124","REG_TEXT_AIRBNB_SEATTLE","CatBoost 😸","intfloat/e5-small-v2","1"
"cat_REG_TEXT_AIRBNB_SEATTLE_no_text_1","2026-09-03T03:13:34.000Z","135","finished","0.6820792961342117","REG_TEXT_AIRBNB_SEATTLE","CatBoost 😸","intfloat/e5-small-v2","1"
"light_REG_TEXT_AIRBNB_SEATTLE_all_1","2026-09-03T03:11:06.000Z","433","finished","0.6653544205247994","REG_TEXT_AIRBNB_SEATTLE","LightGBM 💡","intfloat/e5-small-v2","1"
"light_REG_TEXT_AIRBNB_SEATTLE_text_only_1","2026-09-03T03:11:02.000Z","148","finished","0.3809005614388116","REG_TEXT_AIRBNB_SEATTLE","LightGBM 💡","intfloat/e5-small-v2","1"
"light_REG_TEXT_AIRBNB_SEATTLE_no_text_1","2026-09-03T03:10:50.000Z","13","finished","0.6684059798181521","REG_TEXT_AIRBNB_SEATTLE","LightGBM 💡","intfloat/e5-small-v2","1"
"tabpfnv2p5_REG_TEXT_AIRBNB_SEATTLE_all_0","2026-09-03T03:10:06.000Z","439","finished","0.7352136054871905","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","0"
"tabpfnv2p5_REG_TEXT_AIRBNB_SEATTLE_text_only_0","2026-09-03T03:07:38.000Z","353","finished","0.5723736584173943","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","0"
"tabpfnv2p5_REG_TEXT_AIRBNB_SEATTLE_no_text_0","2026-09-03T03:07:17.000Z","17","finished","0.7256243226603643","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","0"
"tabpfnv2_REG_TEXT_AIRBNB_SEATTLE_all_0","2026-09-03T03:04:41.000Z","379","finished","0.7185043976548227","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabpfnv2_REG_TEXT_AIRBNB_SEATTLE_text_only_0","2026-09-03T03:04:14.000Z","639","finished","0.5199831886872761","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabpfnv2_REG_TEXT_AIRBNB_SEATTLE_no_text_0","2026-09-03T03:03:47.000Z","21","finished","0.7161196768068874","REG_TEXT_AIRBNB_SEATTLE","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabm_REG_TEXT_AIRBNB_SEATTLE_all_0","2026-09-03T03:03:26.000Z","438","finished","0.7474780501484715","REG_TEXT_AIRBNB_SEATTLE","TabM Ⓜ️","intfloat/e5-small-v2","0"
"tabm_REG_TEXT_AIRBNB_SEATTLE_text_only_0","2026-09-03T03:03:20.000Z","643","finished","0.5608733046072091","REG_TEXT_AIRBNB_SEATTLE","TabM Ⓜ️","intfloat/e5-small-v2","0"
"tabm_REG_TEXT_AIRBNB_SEATTLE_no_text_0","2026-09-03T03:02:59.000Z","18","finished","0.6606541663663771","REG_TEXT_AIRBNB_SEATTLE","TabM Ⓜ️","intfloat/e5-small-v2","0"
"cat_REG_TEXT_AIRBNB_SEATTLE_all_0","2026-09-03T03:02:58.000Z","421","finished","0.7093330712991445","REG_TEXT_AIRBNB_SEATTLE","CatBoost 😸","intfloat/e5-small-v2","0"
"cat_REG_TEXT_AIRBNB_SEATTLE_text_only_0","2026-09-03T03:02:47.000Z","658","finished","0.4678973478354941","REG_TEXT_AIRBNB_SEATTLE","CatBoost 😸","intfloat/e5-small-v2","0"
"cat_REG_TEXT_AIRBNB_SEATTLE_no_text_0","2026-09-03T03:02:28.000Z","28","finished","0.680180900315002","REG_TEXT_AIRBNB_SEATTLE","CatBoost 😸","intfloat/e5-small-v2","0"
